field_site_id,lon,lat,temp,value,var,month
CPER,-104.74559000000001,40.815536,PRISM_ppt_30yr_normal_4kmM4_08_bil,35.84090042114258,ppt,8
CPER,-104.74559000000001,40.815536,PRISM_ppt_30yr_normal_4kmM4_09_bil,30.915800094604492,ppt,9
CPER,-104.74559000000001,40.815536,PRISM_ppt_30yr_normal_4kmM4_10_bil,25.652999877929688,ppt,10
CPER,-104.74559000000001,40.815536,PRISM_ppt_30yr_normal_4kmM4_11_bil,12.217399597167969,ppt,11
CPER,-104.74559000000001,40.815536,PRISM_ppt_30yr_normal_4kmM4_12_bil,7.784099578857422,ppt,12
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_01_bil,-2.1549999713897705,tmean,1
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_02_bil,-1.485700011253357,tmean,2
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_03_bil,3.2229998111724854,tmean,3
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_04_bil,6.94249963760376,tmean,4
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_05_bil,12.147799491882324,tmean,5
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_06_bil,18.060998916625977,tmean,6
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_07_bil,21.611099243164063,tmean,7
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_08_bil,20.474599838256836,tmean,8
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_09_bil,15.905699729919434,tmean,9
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_10_bil,8.589300155639648,tmean,10
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_11_bil,2.220399856567383,tmean,11
CPER,-104.74559000000001,40.815536,PRISM_tmean_30yr_normal_4kmM5_12_bil,-2.291599988937378,tmean,12
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_01_bil,34.00510025024414,ppt,1
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_02_bil,30.16179847717285,ppt,2
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_03_bil,41.993900299072266,ppt,3
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_04_bil,71.02970123291016,ppt,4
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_05_bil,88.31779479980469,ppt,5
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_06_bil,105.47219848632813,ppt,6
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_07_bil,118.35789489746094,ppt,7
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_08_bil,88.37020111083984,ppt,8
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_09_bil,92.3936996459961,ppt,9
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_10_bil,89.8677978515625,ppt,10
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_11_bil,51.296897888183594,ppt,11
CRAM,-89.473688,46.209675,PRISM_ppt_30yr_normal_4kmM4_12_bil,41.60860061645508,ppt,12
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_01_bil,-11.136899948120117,tmean,1
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_02_bil,-9.676899909973145,tmean,2
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_03_bil,-3.863600015640259,tmean,3
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_04_bil,3.362499952316284,tmean,4
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_05_bil,11.12179946899414,tmean,5
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_06_bil,16.645700454711914,tmean,6
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_07_bil,18.822500228881836,tmean,7
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_08_bil,17.728199005126953,tmean,8
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_09_bil,13.41409969329834,tmean,9
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_10_bil,6.2204999923706055,tmean,10
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_11_bil,-1.104699969291687,tmean,11
CRAM,-89.473688,46.209675,PRISM_tmean_30yr_normal_4kmM5_12_bil,-7.677099704742432,tmean,12
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_01_bil,NA,ppt,1
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_02_bil,NA,ppt,2
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_03_bil,NA,ppt,3
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_04_bil,NA,ppt,4
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_05_bil,NA,ppt,5
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_06_bil,NA,ppt,6
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_07_bil,NA,ppt,7
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_08_bil,NA,ppt,8
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_09_bil,NA,ppt,9
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_10_bil,NA,ppt,10
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_11_bil,NA,ppt,11
CUPE,-66.98676,18.11352,PRISM_ppt_30yr_normal_4kmM4_12_bil,NA,ppt,12
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_01_bil,NA,tmean,1
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_02_bil,NA,tmean,2
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_03_bil,NA,tmean,3
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_04_bil,NA,tmean,4
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_05_bil,NA,tmean,5
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_06_bil,NA,tmean,6
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_07_bil,NA,tmean,7
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_08_bil,NA,tmean,8
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_09_bil,NA,tmean,9
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_10_bil,NA,tmean,10
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_11_bil,NA,tmean,11
CUPE,-66.98676,18.11352,PRISM_tmean_30yr_normal_4kmM5_12_bil,NA,tmean,12
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_01_bil,11.467000007629395,ppt,1
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_02_bil,11.297800064086914,ppt,2
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_03_bil,19.295000076293945,ppt,3
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_04_bil,28.234600067138672,ppt,4
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_05_bil,73.84819793701172,ppt,5
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_06_bil,88.56819915771484,ppt,6
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_07_bil,95.38939666748047,ppt,7
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_08_bil,64.42070007324219,ppt,8
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_09_bil,54.156700134277344,ppt,9
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_10_bil,43.0359992980957,ppt,10
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_11_bil,15.14419937133789,ppt,11
DCFS,-99.10656,47.16165,PRISM_ppt_30yr_normal_4kmM4_12_bil,16.768798828125,ppt,12
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_01_bil,-12.891799926757813,tmean,1
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_02_bil,-10.710700035095215,tmean,2
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_03_bil,-3.94789981842041,tmean,3
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_04_bil,4.3628997802734375,tmean,4
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_05_bil,11.761499404907227,tmean,5
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_06_bil,17.522199630737305,tmean,6
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_07_bil,20.45170021057129,tmean,7
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_08_bil,19.583499908447266,tmean,8
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_09_bil,14.353099822998047,tmean,9
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_10_bil,6.2957000732421875,tmean,10
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_11_bil,-2.3822999000549316,tmean,11
DCFS,-99.10656,47.16165,PRISM_tmean_30yr_normal_4kmM5_12_bil,-9.569799423217773,tmean,12
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_01_bil,NA,ppt,1
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_02_bil,NA,ppt,2
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_03_bil,NA,ppt,3
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_04_bil,NA,ppt,4
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_05_bil,NA,ppt,5
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_06_bil,NA,ppt,6
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_07_bil,NA,ppt,7
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_08_bil,NA,ppt,8
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_09_bil,NA,ppt,9
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_10_bil,NA,ppt,10
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_11_bil,NA,ppt,11
DEJU,-145.75136,63.88112,PRISM_ppt_30yr_normal_4kmM4_12_bil,NA,ppt,12
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_01_bil,NA,tmean,1
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_02_bil,NA,tmean,2
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_03_bil,NA,tmean,3
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_04_bil,NA,tmean,4
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_05_bil,NA,tmean,5
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_06_bil,NA,tmean,6
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_07_bil,NA,tmean,7
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_08_bil,NA,tmean,8
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_09_bil,NA,tmean,9
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_10_bil,NA,tmean,10
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_11_bil,NA,tmean,11
DEJU,-145.75136,63.88112,PRISM_tmean_30yr_normal_4kmM5_12_bil,NA,tmean,12
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_01_bil,139.19090270996094,ppt,1
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_02_bil,136.19830322265625,ppt,2
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_03_bil,136.62840270996094,ppt,3
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_04_bil,124.3311996459961,ppt,4
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_05_bil,101.91649627685547,ppt,5
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_06_bil,111.89399719238281,ppt,6
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_07_bil,131.3719024658203,ppt,7
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_08_bil,119.8218002319336,ppt,8
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_09_bil,89.2136001586914,ppt,9
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_10_bil,83.86579895019531,ppt,10
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_11_bil,105.4197998046875,ppt,11
DELA,-87.803877,32.541727,PRISM_ppt_30yr_normal_4kmM4_12_bil,129.80789184570313,ppt,12
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_01_bil,7.398200035095215,tmean,1
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_02_bil,9.379599571228027,tmean,2
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_03_bil,13.516200065612793,tmean,3
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_04_bil,17.682498931884766,tmean,4
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_05_bil,22.244600296020508,tmean,5
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_06_bil,25.87299919128418,tmean,6
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_07_bil,27.313499450683594,tmean,7
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_08_bil,27.046798706054688,tmean,8
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_09_bil,24.25969886779785,tmean,9
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_10_bil,18.325599670410156,tmean,10
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_11_bil,12.195399284362793,tmean,11
DELA,-87.803877,32.541727,PRISM_tmean_30yr_normal_4kmM5_12_bil,8.638400077819824,tmean,12
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_01_bil,60.06959915161133,ppt,1
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_02_bil,51.522098541259766,ppt,2
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_03_bil,72.49469757080078,ppt,3
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_04_bil,64.876800537109375,ppt,4
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_05_bil,94.25830078125,ppt,5
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_06_bil,215.6942901611328,ppt,6
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_07_bil,182.1160888671875,ppt,7
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_08_bil,194.37210083007813,ppt,8
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_09_bil,160.58209228515625,ppt,9
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_10_bil,79.02079772949219,ppt,10
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_11_bil,47.74720001220703,ppt,11
DSNY,-81.43619,28.12505,PRISM_ppt_30yr_normal_4kmM4_12_bil,60.23830032348633,ppt,12
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_01_bil,16.04669952392578,tmean,1
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_02_bil,17.363399505615234,tmean,2
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_03_bil,19.422300338745117,tmean,3
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_04_bil,22.173898696899414,tmean,4
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_05_bil,24.90239906311035,tmean,5
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_06_bil,27.136098861694336,tmean,6
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_07_bil,27.980998992919922,tmean,7
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_08_bil,28.081798553466797,tmean,8
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_09_bil,27.25389862060547,tmean,9
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_10_bil,24.244600296020508,tmean,10
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_11_bil,20.148300170898438,tmean,11
DSNY,-81.43619,28.12505,PRISM_tmean_30yr_normal_4kmM5_12_bil,17.374500274658203,tmean,12
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_01_bil,121.12479400634766,ppt,1
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_02_bil,117.98829650878906,ppt,2
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_03_bil,128.4176025390625,ppt,3
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_04_bil,102.9291000366211,ppt,4
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_05_bil,72.8335952758789,ppt,5
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_06_bil,137.6346893310547,ppt,6
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_07_bil,150.8909912109375,ppt,7
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_08_bil,134.69740295410156,ppt,8
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_09_bil,109.28799438476563,ppt,9
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_10_bil,72.92579650878906,ppt,10
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_11_bil,85.0177993774414,ppt,11
FLNT,-84.437403,31.185424,PRISM_ppt_30yr_normal_4kmM4_12_bil,114.30249786376953,ppt,12
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_01_bil,9.81879997253418,tmean,1
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_02_bil,11.750499725341797,tmean,2
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_03_bil,15.185599327087402,tmean,3
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_04_bil,18.927200317382813,tmean,4
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_05_bil,23.354000091552734,tmean,5
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_06_bil,26.637998580932617,tmean,6
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_07_bil,27.71889877319336,tmean,7
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_08_bil,27.31719970703125,tmean,8
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_09_bil,25.165800094604492,tmean,9
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_10_bil,20.123699188232422,tmean,10
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_11_bil,14.490699768066406,tmean,11
FLNT,-84.437403,31.185424,PRISM_tmean_30yr_normal_4kmM5_12_bil,11.20300006866455,tmean,12
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_01_bil,123.34649658203125,ppt,1
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_02_bil,110.36840057373047,ppt,2
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_03_bil,137.49490356445313,ppt,3
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_04_bil,124.64189910888672,ppt,4
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_05_bil,134.16220092773438,ppt,5
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_06_bil,148.8115997314453,ppt,6
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_07_bil,157.12100219726563,ppt,7
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_08_bil,112.72010040283203,ppt,8
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_09_bil,108.30189514160156,ppt,9
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_10_bil,80.46329498291016,ppt,10
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_11_bil,103.45449829101563,ppt,11
GRSM,-83.50195,35.68896,PRISM_ppt_30yr_normal_4kmM4_12_bil,128.339599609375,ppt,12
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_01_bil,2.7934999465942383,tmean,1
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_02_bil,4.646199703216553,tmean,2
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_03_bil,8.455900192260742,tmean,3
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_04_bil,13.200699806213379,tmean,4
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_05_bil,17.505298614501953,tmean,5
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_06_bil,21.330699920654297,tmean,6
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_07_bil,23.109899520874023,tmean,7
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_08_bil,22.591299057006836,tmean,8
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_09_bil,19.704999923706055,tmean,9
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_10_bil,13.755599975585938,tmean,10
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_11_bil,8.093999862670898,tmean,11
GRSM,-83.50195,35.68896,PRISM_tmean_30yr_normal_4kmM5_12_bil,4.369999885559082,tmean,12
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_01_bil,NA,ppt,1
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_02_bil,NA,ppt,2
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_03_bil,NA,ppt,3
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_04_bil,NA,ppt,4
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_05_bil,NA,ppt,5
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_06_bil,NA,ppt,6
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_07_bil,NA,ppt,7
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_08_bil,NA,ppt,8
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_09_bil,NA,ppt,9
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_10_bil,NA,ppt,10
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_11_bil,NA,ppt,11
GUAN,-66.8687,17.96955,PRISM_ppt_30yr_normal_4kmM4_12_bil,NA,ppt,12
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_01_bil,NA,tmean,1
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_02_bil,NA,tmean,2
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_03_bil,NA,tmean,3
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_04_bil,NA,tmean,4
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_05_bil,NA,tmean,5
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_06_bil,NA,tmean,6
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_07_bil,NA,tmean,7
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_08_bil,NA,tmean,8
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_09_bil,NA,tmean,9
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_10_bil,NA,tmean,10
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_11_bil,NA,tmean,11
GUAN,-66.8687,17.96955,PRISM_tmean_30yr_normal_4kmM5_12_bil,NA,tmean,12
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_01_bil,NA,ppt,1
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_02_bil,NA,ppt,2
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_03_bil,NA,ppt,3
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_04_bil,NA,ppt,4
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_05_bil,NA,ppt,5
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_06_bil,NA,ppt,6
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_07_bil,NA,ppt,7
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_08_bil,NA,ppt,8
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_09_bil,NA,ppt,9
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_10_bil,NA,ppt,10
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_11_bil,NA,ppt,11
GUIL,-66.79868,18.17406,PRISM_ppt_30yr_normal_4kmM4_12_bil,NA,ppt,12
GUIL,-66.79868,18.17406,PRISM_tmean_30yr_normal_4kmM5_01_bil,NA,tmean,1
GUIL,-66.79868,18.17406,PRISM_tmean_30yr_normal_4kmM5_02_bil,NA,tmean,2
GUIL,-66.79868,18.17406,PRISM_tmean_30yr_normal_4kmM5_03_bil,NA,tmean,3
GUIL,-66.79868,18.17406,PRISM_tmean_30yr_normal_4kmM5_04_bil,NA,tmean,4
GUIL,-66.79868,18.17406,PRISM_tmean_30yr_normal_4kmM5_05_bil,NA,tmean,5
GUIL,-66.79868,18.17406,PRISM_tmean_30yr_normal_4kmM5_06_bil,NA,tmean,6
GUIL,-66.79868,18.17406,PRISM_tmean_30yr_normal_4kmM5_07_bil,NA,tmean,7
